Company,Customer Count
社会福祉法人斎宮会 介護老人保健施設みずほの里,2
社会福祉法人斎宮会介護老人保健施設みずほの里,3
社会福祉法人斐川あしたの丘福祉会,2
社会福祉法人斑山会,16
社会福祉法人斑山会小規模多機能型居宅介護事業所RAUM東ノ辻,2
社会福祉法人斜里福祉会,10
社会福祉法人新,13
社会福祉法人新世会,13
社会福祉法人新世会特別養護老人ホームいくり苑,2
社会福祉法人新井田福祉会,3
社会福祉法人新井頸南福祉会,18
社会福祉法人新井頸南福祉会特別養護老人ホーム名香山苑,5
社会福祉法人新南陽の会特別養護老人ホーム福寿荘,2
社会福祉法人新和会,6
社会福祉法人新宮偕同園,2
社会福祉法人新宿区社会福祉事業団,14
社会福祉法人新宿区障害者福祉協会,4
社会福祉法人新島はまゆう会,8
社会福祉法人新川老人福祉会,39
社会福祉法人新川老人福祉会特別養護老人ホーム新...,6
社会福祉法人新市福祉会,3
社会福祉法人新庄かつろく会,23
社会福祉法人新庄かつろく会みどりの大地,2
社会福祉法人新座福祉会,9
社会福祉法人新志福祉会,13
社会福祉法人新旭みのり会,32
社会福祉法人新柏会,10
社会福祉法人新栄会,9
社会福祉法人新橋会,6
社会福祉法人新橋会特別養護老人ホーム和の郷,2
社会福祉法人新清会,18
社会福祉法人新清会 二の丸苑小規模多機能ホーム,4
社会福祉法人新清会 特別養護老人ホーム桜手苑,3
社会福祉法人新清会あさむつ苑デイサービスセンター,4
社会福祉法人新清会特別養護老人ホームあさむつ苑,3
社会福祉法人新港園 特别養護老人ホーム神港園しあわせの家,3
社会福祉法人新湊福祉会,17
社会福祉法人新湊福祉会　地域密着型特別養護老人ホーム和の郷上甲子園,3
社会福祉法人新潟さくら会,8
社会福祉法人新潟みずほ福祉会,15
社会福祉法人新潟南福祉会,29
社会福祉法人新潟南福祉会漆山久兵衛さぁ~家,2
社会福祉法人新潟南福祉会特別養護老人ホーム花...,8
社会福祉法人新潟南福祉会特別養護老人ホーム黒埼の里,3
社会福祉法人新潟市有明福祉事業協会,14
社会福祉法人新潟市社会事業協会,5
社会福祉法人新潟慈恵会,24
社会福祉法人新潟慈生会,23
社会福祉法人新潟慈生会介護老人保健施設 マチュアハウス中条,5
社会福祉法人新潟慈生会介護老人保健施設マチュ...,19
社会福祉法人新潟臨港福祉会,10
社会福祉法人新潟臨港福祉会 特別養護老人ホーム桃山園,3
社会福祉法人新生会,43
社会福祉法人新生会 もやいの家瑞穂,3
社会福祉法人新生会 デイサービスセンターサンビレッジ新生苑,3
社会福祉法人新生会 小規模多機能型居宅介護もやいの家,2
社会福祉法人新生会 特別養護老人ホームサンビレッジ池田エリア,3
社会福祉法人新生会 特別養護老人ホームサンビレッジ瑞穂,2
社会福祉法人新生会グループホームもやいの家瑞穂,4
社会福祉法人新生会サンビレッジ大垣,2
社会福祉法人新生会サンビレッジ瑞穂,11
社会福祉法人新生会シティタワー・デイサービスセ...,4
社会福祉法人新生会リハビリセンター白鳥,3
社会福祉法人新生会特別養護老人ホームサンビレッジ瑞穂,2
社会福祉法人新生寿会,33
社会福祉法人新生寿会きのこ老人保健施設,12
社会福祉法人新生寿会在宅複合施設西部いこいの里,3
社会福祉法人新生福祉会,18
社会福祉法人新秋会,5
社会福祉法人新篠津福祉会,11
社会福祉法人新里紫桐会,11
社会福祉法人施福会,2
社会福祉法人日の出福祉会,9
社会福祉法人日の出福祉会　伽の里デイサービスセンター,4
社会福祉法人日の出福祉会ふたばの里通所介護,3
社会福祉法人日の出福祉会稲美苑特別養護老人ホーム,2
社会福祉法人日の本福祉会,2
社会福祉法人日光会,5
社会福祉法人日光会　二葉園,2
社会福祉法人日光福栄会,27
社会福祉法人日光福栄会介護付有料老人ホームウェル...,5
社会福祉法人日光福栄会介護付有料老人ホームウェルケアひよし,4
社会福祉法人日光福栄会特別養護老人ホームひらがさ喜の里,2
社会福祉法人日南福祉会,15
社会福祉法人日吉たには会,6
社会福祉法人日吉たには会　はぎの里オアシス,8
社会福祉法人日吉会,7
社会福祉法人日就会,13
社会福祉法人日岳会,13
社会福祉法人日岳会地域密着型特別養護老人ホームサテライトおひさま,4
社会福祉法人日新会,4
社会福祉法人日新福祉会,15
社会福祉法人日新福祉会特別養護老人ホームすずらんガーデン.,2
社会福祉法人日春会,4
社会福祉法人日本ウェルフェアサポート,3
社会福祉法人日本キリスト教奉仕団アガペセンター,2
社会福祉法人日本キングス・ガーデン,18
社会福祉法人日本キングス・ガーデン 筑波キングス・ガーデン,4
社会福祉法人日本ヘレンケラー財団,5
社会福祉法人日本傷痍者更生会,14
社会福祉法人日本医療伝道会,6
社会福祉法人日本医療伝道会介護老人保健施設衣笠...,2
社会福祉法人日本医療伝道会特別養護老人ホーム衣笠ホーム,2
社会福祉法人日本厚生学園,5
社会福祉法人日本原荘,26
社会福祉法人日本失明者協会,4
社会福祉法人日本民生福祉協会,17
社会福祉法人日本海,5
社会福祉法人日生会,10
社会福祉法人日立市社会福祉事業団,18
社会福祉法人日翔会,10
社会福祉法人日翔会 特別養護老人ホームゆずり葉,4
社会福祉法人日親会,2
社会福祉法人日輪会,15
社会福祉法人日進福祉会,10
社会福祉法人日野の郷 特別養護老人ホーム楽寿園,2
社会福祉法人日野会,12
社会福祉法人日野会 特別養護老人ホーム五岳園,2
社会福祉法人日野会特別養護老人ホーム五岳園,6
社会福祉法人日野友愛会,3
社会福祉法人早川福祉会,8
社会福祉法人旭会,23
社会福祉法人旭会 特別養護老人ホームあさひ園,2
社会福祉法人旭会アメニティ豊田駅前,2
社会福祉法人旭会特別養護老人ホームみずほ,2
社会福祉法人旭壽会,46
社会福祉法人旭壽会特別養護老人ホーム雄心苑,10
社会福祉法人旭川たいせつ福祉会,2
社会福祉法人旭川やすらぎ会,5
社会福祉法人旭川三和会,2
社会福祉法人旭川健翔会,10
社会福祉法人旭川共生会,20
社会福祉法人旭川福祉事業会,31
社会福祉法人旭川緑光会,9
社会福祉法人旭川荘,3
社会福祉法人旭川荘旭川敬老園,10
社会福祉法人旭悠会,15
社会福祉法人旭生会,2
社会福祉法人旭福祉会,2
社会福祉法人旭福祉会やすらぎ園,4
社会福祉法人旭長寿の森,7
社会福祉法人旭長寿の森介護付き有料老人ホームゆ...,3
社会福祉法人昇人会,2
社会福祉法人昌平黌,23
社会福祉法人昌明福祉会,21
社会福祉法人昌樹会介護老人福祉施設こより,11
社会福祉法人昌風会,2
社会福祉法人明世会,18
社会福祉法人明世会特別養護老人ホーム秋桜の里,2
社会福祉法人明倫福祉会,7
社会福祉法人明倫福祉会介護老人福祉施設ぽー愛,2
社会福祉法人明光会,20
社会福祉法人明光会特別養護老人ホーム笑美の里,10
社会福祉法人明光会笑美の里デイサービスセンター阿保,3
社会福祉法人明友会,9
社会福祉法人明和会,67
社会福祉法人明和会 スプリングテラス明舞,4
社会福祉法人明和会　スプリングテラス明舞,4
社会福祉法人明和会特別養護老人ホームこぶしの丘,10
社会福祉法人明寿会,6
社会福祉法人明岳会,4
社会福祉法人明峰会,12
社会福祉法人明康会,19
社会福祉法人明康会特別養護老人ホーム紫雲荘,2
社会福祉法人明徳会,16
社会福祉法人明徳会総合福祉老人施設テンダーヒル...,2
社会福祉法人明徳会総合老人福祉施設テンダーヒ...,7
社会福祉法人明徳舎,20
社会福祉法人明徳舎特別養護老人ホーム青葉の杜,4
社会福祉法人明恵会,19
社会福祉法人明悠会,3
社会福祉法人明日佳,18
社会福祉法人明日佳特別養護老人ホームあすかHOUSE手稲,6
社会福祉法人明日檜,8
社会福祉法人明日香楽園,9
社会福祉法人明日香楽園　特別養護老人ホームあすかの里,2
社会福祉法人明星会,4
社会福祉法人明星会明星学園,4
社会福祉法人明星福祉会,17
社会福祉法人明智福祉会,10
社会福祉法人明朗会,19
社会福祉法人明朗会地域密着型特別養護老人ホームソ...,7
社会福祉法人明東会,5
社会福祉法人明松会 障がい者支援施設和光園,2
社会福祉法人明正会,12
社会福祉法人明照会,6
社会福祉法人明照協会,15
社会福祉法人明照福祉会,3
社会福祉法人明生会,19
社会福祉法人明石恵泉福祉会,19
社会福祉法人明石恵泉福祉会 ケアハウスケアハウス西宮恵泉,2
社会福祉法人明石恵泉福祉会介護老人保健施設恵泉,2
社会福祉法人明石愛老園,7
社会福祉法人明秀会,11
社会福祉法人明筑会,5
社会福祉法人明翠会,36
社会福祉法人明翠会 地域密着型特別養護老人ホームなのはな苑むつみ,2
社会福祉法人明耀会,17
社会福祉法人明耀会特別養護老人ホーム瀬田の杜,2
社会福祉法人明芳会,3
社会福祉法人星風会,50
社会福祉法人星風会代官荘,3
社会福祉法人星風会星風会グループホームこすもす,2
社会福祉法人春の木会,15
社会福祉法人春の木会地域密着型特別養護老人ホー...,3
社会福祉法人春光会,6
社会福祉法人春光園,5
社会福祉法人春光福祉会,7
社会福祉法人春友会特別養護老人ホームもくれん,13
社会福祉法人春和会,10
社会福祉法人春和会練馬さくらの杜アネックス,2
社会福祉法人春圃会,4
社会福祉法人春寿会,3
社会福祉法人春岡会,4
社会福祉法人春幸会,6
社会福祉法人春日会,12
社会福祉法人春日園,4
社会福祉法人春日部福祉会,5
社会福祉法人春栄会,5
社会福祉法人春樹会,6
社会福祉法人春海会,3
社会福祉法人春生会,12
社会福祉法人春生会特別養護老人ホームあさひが丘,4
社会福祉法人春生会特別養護老人ホームしょうな...,3
社会福祉法人春秋会,19
社会福祉法人春秋会 リエゾン長崎,2
社会福祉法人春葉会,6
社会福祉法人春陽会,33
社会福祉法人春陽会 特別養護老人ホームMAO,6
社会福祉法人春陽会特別養護老人ホーム春庵,2
社会福祉法人春陽福祉協会,10
社会福祉法人春風会,42
社会福祉法人春風会特別養護老人ホームちくりん...,4
社会福祉法人春鶯会,7
社会福祉法人昭仁会,23
社会福祉法人昭仁会　双苑特別養護老人ホームしみず園,4
社会福祉法人昭仁会双苑,10
社会福祉法人昭仁会双苑 特別養護老人ホーム吉備苑,5
社会福祉法人昭仁会特別養護老人ホームレユーナ,5
社会福祉法人昭仁会特別養護老人ホーム蓮田園,7
社会福祉法人昭友会,6
社会福祉法人昭友会和気えんじゅの里,3
社会福祉法人昭和ふくし会,6
社会福祉法人昭和会,6
社会福祉法人昭和会白峰荘,4
社会福祉法人昭和福祉会,2
社会福祉法人昭徳会,5
社会福祉法人昭徳会　特別養護老人ホーム安立荘,2
社会福祉法人昭桜会,3
社会福祉法人昴,12
社会福祉法人昴会,5
社会福祉法人晃丘会,23
社会福祉法人晃仁会,13
社会福祉法人晃友会,9
社会福祉法人晃友会特別養護老人ホームきびたき荘,3
社会福祉法人晃和会,9
社会福祉法人晃宝会,3
社会福祉法人晃樹会,8
社会福祉法人晋栄福祉会,37
社会福祉法人晋栄福祉会　グループホーム壱分町ちどり,2
社会福祉法人晋栄福祉会デイサービスセンター高山ちどり,2
社会福祉法人晋栄福祉会萩の台ちどり,2
社会福祉法人普仁会,7
社会福祉法人普代福祉会,7
社会福祉法人普照会 特別養護老人ホーム つつじ苑,5
社会福祉法人普照会特別養護老人ホームつつじ苑,3
社会福祉法人景福会,10
社会福祉法人景誠会,15
社会福祉法人晴寿会,5
社会福祉法人晴山会,17
社会福祉法人晴幸福祉会,15
社会福祉法人晴智会,14
社会福祉法人晴桜会,6
社会福祉法人晴陽会,2
社会福祉法人晶貴会,3
社会福祉法人智巧会,2
